userId,itemId,rating,timestamp,text
18193,9916,2.0,1515166762398,"*  Not so unique - I've used similar product selling elsewhere provide a similar result.<br />*  It's gentle - I have sensitive skin and I have no issue with this face mask.<br />*  Feel and looking good doesn't last - After application, my skin feels soft and even pores seem to be smaller.  However, this 'good' feeling/looks last just a few hours.<br />* Once open the container, there is no way to keep the lid down to keep it fresh for the next application. Packaging is awful.  The amount of the 'mask' in the little pouch/tub may last 2-3 application. (Maybe a week supply for the face regiment).  However, after you peel off the container, there is no way to keep it fresh.  Even tight zipped lock bag would have been better.<br />* - It's an expensive product for what you are getting.  It may seem cheap since it's under $15.00. But if I want to keep up with this mask application as suggested (3x a week & what came in this package would just last me about a week, It would cost me $60.00/month.<br /><br />I love Korean cosmetic in general. But I won't be buying this again.  I can't say for sure my skin will change for the better if I use this product 3x week as suggested for long period of time, but I am not the buyer of this product for a long haul."
18248,1181,5.0,1660170421855,Perfect for fine hair and holds all Day
18248,1181,5.0,1625535319881,Great hold
18386,1378,5.0,1648931398738,"I brought this mannequin head for my 11 year old that's learning to braid hair.  It works great  for her, she loves it.  She gets a lot of practice on this doll."
18623,2334,5.0,1604448354606,No freezer burn on my face. No dripping water or cold pack warming up too fast. This thing is wonderful! The plastic head is thick enough to protect my skin from the cold and it takes up very little room in the freezer.
19112,1807,4.0,1481608509000,Works well.
19893,1181,5.0,1446556964000,you can go out in the wind with stuff and your hair will be the same when you come back in and it does not feel stiff or if you have any on
19893,1181,5.0,1442602391000,I hole they never do away with hair spray or I will hunt them down this spray is fantastic does not make your feel stiff and when it is windy out you can come in your hair will be in place
20336,1181,5.0,1576092337992,Best deal and love the new package!!
20336,1181,5.0,1576092337992,Best deal and love the new package!!
20474,2044,5.0,1476234622000,"I ordered the 15 piece set of 1.9oz bars in the fall/winter scents.  What I received was exactly as described.  The soaps are so fragrant that I could smell them the second I opened the shipping box.  The blend of multiple scents was a little bit overwhelming, but individually, these are incredible!<br /><br />I can't pick a single favorite because they all smell so rich and lovely, but I'm rather partial to the Spiced Pumpkin, which I'm currently using in my bathroom.  The whole room smells like pumpkin and cinnamon when I lather up, like I said these are super fragrant.  The soap itself lathers nicely and has just the right amount of exfoliating texture when rubbing the bar over my skin.  My hands are left feeling quite soft and smell wonderful for much longer than they would with store-bought liquid soaps.  A lot of soaps are over-drying, but this one leaves my hands feeling soft rather than dry, my guess is that it's due to the shea butter formula.<br /><br />I'm very pleased, with these soaps.  I've stored them in the drawers of my dresser and my towel closet until I'm ready to use them at the sink because the fragrance is so powerful they make for a great drawer sachet too!"
21096,8936,5.0,1548888822967,So many pretty colors! Not just crazy unwearble colors there's the whole spectrum in this collection. They hold up fairly well in the waterline.. Super creamy great pigmentation. Very satisfied!
21126,9536,5.0,1580650473352,My granddaughters loved them
21566,3073,5.0,1567602448166,Sweet smell of a tobacco! Awesome!
21566,3073,5.0,1567602200800,"Dude, this is fantastic!"
21621,50,1.0,1552479670218,I bought seeking better quality than the band from Dollar Store which was way too tight. Sadly I paid $10 for a pack of bands that are so tight I can barely wear and I do not have a “large” head. Very small to average.
21629,8936,5.0,1451648972000,Very nice
21659,3750,4.0,1497924467423,Perfect pick to get the lift I need!
22312,6192,5.0,1441828320000,"I had quite a few people tell me how fantastic this soap is. I am a complete skeptic when it comes to anything that goes on your face. I have the most sensitive skin, everything irritates and burns immediately only to be followed by breakouts. I have used this product for a week now, and LOVE IT! It removes my make up quickly, I swipe once and its gone. It doesn't dry out your skin, but leaves you feeling fresh. I have used it once as a body wash, and it worked great. I also read where you can wash your hair with it, I have tried it once and it left my hair a little dry and to be honest weird feeling. I listed to the review by Renee that suggested cutting this soap bar into much smaller pieces. I probably have 80 pieces all together now, that way your not having to wet the entire soap bar, and you cut down on the waste. I placed them in a sandwich bag (that barely closes). I think this one bar will last me 4 months just washing my face. I am ecstatic, this product could not come at a better time since estee lauder just changed their ingredients and now their make up remover irritates me. Definitely will buy again!!"
22409,693,4.0,1555892542361,none
22536,16563,4.0,1619835112220,Did their job. One came open that’s why I only gave 4 stars.
22536,16563,4.0,1619835112220,Did their job. One came open that’s why I only gave 4 stars.
22627,2027,2.0,1515702045737,I've used this product before. I won't order it again. That small one seemed dry/empty from the jump.
22697,14721,5.0,1617824657960,"I'm allergic to aerosol spray cologne and this is the scent my husband likes on me, I like it because it's not overwhelming, and once I put it on I can't smell it but the fragrance is subtle and I'm always getting compliments on it and they want to know what scent it is. This is my signature scent. Shower and put it on while damp and it lasts all day. I highly recommend this product."
22697,5410,5.0,1600085939580,"I finally found an oil scent that works with my body chemistry. I've tried the spray but it was too strong smelling. But the oil is light it last All day, I put it on right out the shower before completely drying off and it's a subtle fragrance that's there all day. My husband loves the fragrance and never fails to tell me I smell delicious. After 45 beautiful years of being happily married to my best friend and he still notices and compliments me about my cologne, yeah it's a keeper!!"
22861,2563,5.0,1536837594549,Been using this brush iron for YEARS to straighten my curly bangs.  It’s not super hot ever.  The plastic comb rows can slip out off the end.
23707,8308,1.0,1445474037000,"i don't hate it.  i just don't know if this product is real or worth the price.  it came w no instructions.  do i use a dime size or dollar.  when researching this type of product. i see that i should have some reaction to the product being rubbed into my scalp.  i get nothing.  i need what it is &#34;supposed&#34; to do, but must say that my hair feels nicer with other products."
24290,4497,1.0,1412893253000,"I wanted to like this, since my own hair is fine and I'm always afraid my donut will show through, but I don't.<br />First off, the color is a very unnaturally light shade, almost white, and it would be as obvious as a sock. Also I find it hard to roll from the end of my ponytail, which is very easy with a mesh donut."
24421,827,5.0,1459786988000,"I received this cuticle pusher for free to try and review; regardless this is my 100% honest opinion. So I was a bit skeptical about this cuticle pusher because all I have ever used are the bamboo stick ones which dull very quickly and it seems I'm always purchasing, the cost was adding up so I haven't bought them in awhile and try to make do with what I have. This did seem like a bit much to pay for, but when you think about what you are saving in costs of disposables and how many years this one will last you it is not as bad as I had thought. Now prices always change on here so it may be a different amount when you look into purchasing it so just do the same thing, weigh the cost of buying disposables with how much it is currently selling for.<br /><br />Now when it arrived it came in a plastic slip cover that you can keep it clean while being stored. It's simple and cheap, but I didn't mark it down because it's considered packaging. Something a little more durable would have been good. I'm not sure how long it will last before it starts to tear at the seams from taking the pusher in and out.<br /><br />The pusher itself is all metal which is really nice as it means you can toss it in the dishwasher or a pot of boiling water to sanitize it often which is a good idea since it's not disposable and your hands, especially your nails carry a ton of germs! The end is flat enough and slightly rounded or smoothed off at the end so that it does not feel sharp against your skin at all. I was worried since I'm used to softer wood that the metal would be painful to use but it really hasn't been each time I've used it. It will work on the cuticles themselves, but I highly recommend soaking your hands in a bit of warm/hot (what you can tolerate or enjoy) slightly soapy water with a few drops of essential oil (again of your liking) in it for some moisturizing and cleaning. This will help to soften them up and make them easier to slide back. Once your done put a bit of oil or other cuticle moisturizer or cream on to keep them feeling good! Whenever you use lotion make sure to rub a bit into the cuticles to keep them feeling soft and good, or if you really have the time use the specialized cuticle creams or lotions every day on them!<br /><br />Once I'm done if I had washed my hands really well and soaked them I might not sanitize this each time like you really should, but I will every few uses or if I picked it up and just started pushes at my dry cuticles without thinking about it or washing my hands!"
24881,6864,4.0,1495040749000,"These replacement discs fit my PMD Personal Mircrodem device perfectly. After each use, my skin is smoother and brighter. Highly recommended!"
25023,17762,1.0,1579525293182,Quality not that good
25023,17762,1.0,1579525293182,Quality not that good
25200,786,5.0,1642886972636,A great company to work with
25782,9536,5.0,1557007475778,I bought these to use while weeding my vin images. Works great
26043,7480,5.0,1521767422338,ok so great pump but spilled on side and stained outside of bottle
26459,4321,5.0,1623610543528,I like them. Fits good.
27044,9726,5.0,1595179646872,Smell so good n it works
27044,1378,5.0,1550415929299,Loved this the hair is thick like I wanted it and I use it to practice doing hair on
27184,834,3.0,1648354768476,"This set is easy to use, but I don’t feel the results were the best!"
27410,50,3.0,1558306174815,Cute and soft but they do not stay in place had to keep adjusting them got old and haven't used them again .
27466,6471,5.0,1456857720000,"So, this is the second straightening brush I've tried. The first one was a different brand and had those red nubs on the bristles, which all fell off. With this brush, the bristles are all one piece, and I haven't had any issues with them. They're great.<br /><br />This product really works. I literally just brushed my hair like I would with a regular brush, and all of my hair was straight within 12 minutes, and that's including my toddler interrupting me several times. Normally with a regular flat iron, if have to section my hair into 5 sections and it takes over a half hour. So this brush cut the time by over half and I didn't need to section off my hair at all.<br /><br />It heats up super fast too. I turned it on to 430 degrees, sprayed my hair with a heat protector, and brushed it to distribute the spray, and by the time I was done, the brush was heated up."
27735,2808,1.0,1583931106946,"Just don't buy these, a waste of money. Very cheap garbage sums it up."
27846,13252,5.0,1597140141075,"This thing is REALLY long.  One side is rounded dimples, the other side is raised brush-type projections.  Bought it for my husband’s shower because it looked fairly indestructible and he seems to be able to destroy pretty much any type of back scrubber.  This thing is thick, has some heft to it, and has sturdy grips at either end.  My husband was definitely more impressed with this one than some of the others I’ve handed to him for use in the shower.<br /><br />So, after his first shower with it I asked him how it went.  He looks at me and says “I’m not sure I’m using it the right way, but it works pretty good.”  And that was his idea of providing feedback on how it worked.  Of course, that’s not enough….especially when it starts with I’m not sure if I’m using it right.  Turns out (after tons of questioning, Good Lord it’s like bath scrubbers had suddenly become highly confidential state secrets) that it didn’t work all that well as a back scrubber for him.  He didn’t like that you have to lather up your back with a loofah or washcloth first and then use the back scrubber.  He tried to put soap on the scrubber and use it to wash his back but the soap just ran down between the scrubbers and he couldn’t build a lather up.  So he tossed it on the shower floor and was going to tell me that it didn’t work.  But then he decided to see if it would work to remove the callused skin on his feet.  Apparently it did.  He started by just leaving it on the floor of the shower and rubbing his feet back and forth on it, and that worked well.  But then he grabbed the handles and put some tension on it with his foot and moved it by using the handles.  Apparently this worked VERY well.  So well that he had brought up the brush he usually uses in the shower for his feet and threw it in the garbage.  (He said it needed replacing anyway.)  He wants to keep this one in the shower to keep using it on his feet & is completely excited that he doesn’t have to bend over and contort himself while scrubbing his feet anymore.  He still needs me to find a back scrubber though……."
27852,14266,5.0,1615488904769,"Ok, I absolutely love these hair towels.<br /><br />Years ago, I had a few of the original Turbie Twists and although I liked them, they weren't absorbent enough for my thick hair.<br /><br />These are perfect!<br /><br />I have long, curly, thick hair and these not only hold all of my hair but they are so comfortable.<br /><br />I also love the Spring time colors, very cute.<br /><br />I washed and dried these and they came out of the dryer looking brand new.  There was no fraying and no pilling.<br /><br />These hair towels are well made and the button is easy to use and keeps the towel securely on my head.<br /><br />I can't say enough good things about these hair towels.  I absolutely love them.<br /><br />Also, at this price, these will make great stocking stuffers for all of the girls in my family.  I will definitely be getting a set of these towels for each of them.<br /><br />You won't be disappointed with these hair towels.<br /><br />10+ stars on this one!<br /><br />I hope this helps you."
27956,7480,5.0,1523737686916,Nice it works great.
28337,3483,1.0,1663085538989,"🛑STOP🤚<br />IF YOU'RE LOOKING FOR EVEN A HINT OF COLOR, FORGET A ""ROSY"" COLOR,  DO NOT BUY THIS ITEM.<br />Its just a Vaseline lipgloss. There is no color whatsoever!!!<br />The only thing rosy about this item is the color of the tube. The worst part is, you'll  have to open it up to examine the color, to know that! Once you open it, you can't return it."
28497,2808,3.0,1562014647187,"I did not like the fact that the round top that is suppose to snap into place, didn’t snap into place.  No matter what I would do I could not get it to stay in place. On either one. Two were included.  That’s why 3 stars."
29084,8038,5.0,1519591983126,My parents really liked this product. Non-sticky feeling.
29173,2019,5.0,1653607529760,I have skin that breaks out to most products. It can’t take most of todays recommended creams. Tried this one and success!!! My skin has never been clearer!!! So happy I’ve found this product!!!
29467,6380,5.0,1605826485019,Lov these beads and intend to get them in other colors. My daughter loves adding them to her hair.
29467,9726,4.0,1572105301565,I actually liked this product but simply wanted to see what else might be out there and a fit for my 4c hair. It was moisturizing and left my hair soft with a pleasant scent. Give it a try!
29733,3918,5.0,1594184195031,"[[VIDEOID:31ec7b4ed456d38f9cf4ffbf48c20839]]<br />The Good:<br />Bright and Dark Colors have beautiful color payoff with minimal fall out.<br />The shimmers/chrome colors are silky smooth and glide on without the need for a “wet” brush.<br />Wide range of complimentary colors for an endless amount of eye looks.<br />Affordable.<br />Cruelty free.<br />Expiration date clearly labeled on the back of packaging.<br /><br />The Bad:<br />Lighter colors are not going to show on all skin tones, but this is not unnecessarily uncommon. I’ve swatches all included colors for reference.<br /><br />The UGLY:<br />Be prepared for the palette to be shipped improperly with inadequate packaging. Mine was shipped in an ENVELOPE with one layer of bubble wrap. This allowed some breakage of one of the eyeshadows and while it is repairable...I’ve lost some of the eyeshadow from the pan. However, since this is a packaging issue and not a product issue I am not going to remove any stars.<br /><br />Verdict:<br />Another win from UCANBE. I look forward to every product they’ve come out with and I have yet to be disappointed (knock on wood). At this price point you just can’t beat it!"
29957,2909,4.0,1621700397217,"I love being able to get in about my face with a good exfoliating wash and scrub away all the stuff. I don't know about you but I tend to wander a lot in this tiny former coal mining town where the people live and breathe in dust, and I wear it all over my face, I believe.<br />So scrubbing away all of that once a day feels brilliant. This isn't a harsh face wash. It's a gentle exfoliant but you can feel the grain in it while you wash your face. It's working well too. My skin isn't dried out and feels generally better than where I was using normal soap. And I like how you don't really need to use much of this to get it all over your face.<br />The scent was a bit of a let down because it's sort of nice but a bit weak. You might think this daft but I love a good scent that smells like a delicious candy while washing my face, or perhaps a nice lemony scent.<br />This is ok but it's working very well to clean my skin so no complaints really."
30376,20378,5.0,1570147364580,My 11 year old loved these. She even had enough to share with friends.
31133,3084,5.0,1639657151660,Smells awesome
31433,5939,5.0,1440697034000,"This is the best mask I have tried so far. The texture is strange, it doesn't have the mud texture, but rather a chocolate gelatin pudding texture.<br />You just use a thin layer, so you don't need a lot, and the bottle is huge so it will definitely last a while! Then you leave it on for 15 minutes. After having it on for about 10 minutes it started to burn, I could literally feel all of the impurities being sucked out of my pores. It was only a slight burning sensation so I wasn't worried. I have extremely sensitive skin, so I was nervous to see how my skin reacted once I took it off.<br />I love that it doesn't make a mess in the sink when you take it off like other masks do, it just turned the water a slight grey color.<br />After taking off the mask, certain areas of my face were red but that subsided within about 20 minutes, but it literally looked like it sucked all of my impurities out of my pores. I had 75% less blackheads after I used this mask. I was AMAZED. I never thought I would see results like this after just one application. My face felt incredibly smooth, clean, and hydrated. I love this mask, and I will definitely make it one of the staples to my beauty regimen. I definitely recommend to anyone that wants to help their skin.<br />I was very excited to receive this product in one of their promotional offers in exchange for a honest review."
31479,2654,5.0,1500719446836,Very happy with results! Just have to follow the instructions. It's easy once you get the hang of it! And it's amazing how durable it is. I can go nearly 3 weeks between applications. I'm hard on my nails and I have almost no breakage with this.
31689,1240,5.0,1641354599501,Very pleased with this new back brush.<br />Soft yet firm bristles.Comfortable and easy to grip in shower.Feels nice on my skin not to soft or to stiff .At first I thought the bristle head was small compared to my old brush .It works great between shoulder blades and middle of back. I reach anywhere  and not feel I will lose my grip.The handle has just enough arch for nice pressure control for a good scrub.
31938,21106,5.0,1575403617499,Love these
32221,2830,5.0,1605618550861,I customized and added vinyl stickers to it with teachers name and it was huge hit at the school! Now everyone has their own sanitizer clip to their pants! Super handy and definitely needed at this time.
32260,3390,5.0,1531259011484,My daughter  needs super hero theme for  one of the days gymnastics camp and since she did have a Leo that matched a super hero we got this. It's really soft and good quality. It held her hair in place while she trained for 8 hours that day.
32260,3390,5.0,1531259011484,My daughter  needs super hero theme for  one of the days gymnastics camp and since she did have a Leo that matched a super hero we got this. It's really soft and good quality. It held her hair in place while she trained for 8 hours that day.
32510,7227,5.0,1547511089059,"I find this spray lightweight and very helpful for protecting my hair from heat damage. I have tried products that weighed my hair down too much, this was perfect"
32583,2254,5.0,1620357562234,These hair extensions are lightweight and comfortable enough to wear for an entire day. I have brown hair with blonde highlights. I ordered these in the Ombré Chocolate Brown to Caramel Blonde color. This color matches my hair perfectly. These extensions make my hair look fuller and longer. I like how realistic and natural these look.
32696,1807,5.0,1625603120831,Sheer and love it
32831,3562,1.0,1467366243000,Ouch - this pulls so much hair out- I have a different kind which works so much better without hair loss - skip this one
32886,3580,3.0,1525642321708,"This is yet another hit-or-miss non-FDA approved product that promises magical benefits, but the results will definitely vary.  My results were marginal, if any.  Actually it could be just wishful thinking as well.  However, the supplement blend is impressive, especially since it has Biotin.  It also encourages water intake, which is always necessary.  At $99 a bottle, it is definitely an expensive risk, so even if you get zero results, you bought youyrself a monthly supply of very expensive vitamins."
32947,3483,5.0,1667587669342,I use nothing else but this brand of chapstick.
33348,6471,3.0,1489090422000,Works good got it for my 12year old its easy for her to use.
33716,3084,5.0,1598170677051,Stop looking and start buying this.
33782,10227,5.0,1586093274790,"My 9 year old is obsessed with cats. We bought her these so she could have cat ears on all day. They are durable, beautiful, and comfy. The only downside is the metal is slippery and can slide off if she bends over too far. No grip. After wearing daily for 2 months only 1 rhinestone has fallen out and is easily glued back on.<br /><br />Update: its been 5 months now, and after wearing the white pair almost every day, they are toast. We glued the ears back on SO MANY TIMES, and finally even tried soldering, but its dead. I am not even mad. What a great price for a beautiful accessory.  Probably still better quality than say Claires. I am buying again. The other 2 pair are still good as new."
33876,1240,5.0,1561172923014,This brush is great for reaching your back for a good scrub! The bristles are soft and do a great job of exfoliating. The handle is curved ergonomically. The loop makes it easy to hang.
34163,1643,5.0,1495741025000,Color Stay is perfect for me.  One time application in the morning and it stays put.  It's my favorite brand for powder foundation and mascara. It blends well with concealer and doesn't look like liquid foundation can look when someone put it on a little too heavily.  I can't see it when I'm done.  I don't like to look like I have makeup on.
34163,1643,5.0,1495741025000,Color Stay is perfect for me.  One time application in the morning and it stays put.  It's my favorite brand for powder foundation and mascara. It blends well with concealer and doesn't look like liquid foundation can look when someone put it on a little too heavily.  I can't see it when I'm done.  I don't like to look like I have makeup on.
34303,22177,5.0,1600191877004,These are great elastics.  They are sturdy and thick. They don’t snag or tangle on your hair and hold up for a long time. We go thrift them quick with 3 girls in the house so this pack is a great value for the money.
34405,22230,5.0,1483347779000,Smells good!
34624,425,3.0,1678417208091,"The Moroccan oil conditioner has nice scent but the moisturizing properties are average. When paired with the Moroccan oil shampoo, the results are decent but not anything special. After usage, the hair doesn’t feel dry but I did have some frizz. Pricey for the value."
34761,22383,4.0,1646942213441,"According to the product label, the purpose of the Silver Miracles Colloidal Silver Foot Cream is to hydrate, lubricate, moisturize, and soothe dry skin, AND kill odor-causing bacteria. From what I can tell, it seems to do this, but not in a dramatic fashion. The ingredients include Almond Oil, Cocoa Seed Butter, Shea Butter, Coconut Oil, Urea, Peppermint Oil, Menthol, and Colloidal Silver. As others have pointed out, the cream spreads easy enough but doesn't seem to absorb that well into the skin. Also, the dinky-sized jar only contains 2-ounces. So, you'll probably go through the bottle fairly quickly if you follow the instructions and apply liberally. It's a decent foot cream overall but seems a little pricey for the small amount you get."
35103,17762,3.0,1577066148612,Cute but way too slick.  It wouldn’t stay put and had to constant be adjusted and put on again.  Wore it as a neck gator instead.
35160,6021,5.0,1454339950000,They are beautiful and perfect for my nail art.
35280,1378,5.0,1602622345335,I got this for my friend daughter and she loves it
35484,22383,5.0,1650670239285,"I use anti-fungal cream on my feet to keep the skin moist and lubricated, and cure or prevent fungal infections including athlete foot. Silver is naturally anti-bacterial and anti-fungal, so I got this small jar (2 oz). It has a faint minty fragrance.<br /><br />You could use something like this anywhere on the body, of course, but it is quite greasy. A little goes a long way. After a shower, I apply it to my entire foot and ankle, paying attention to get it between the toes and around the nails, and then I put on clean socks.<br /><br />It’s working for me."
35683,3390,5.0,1486594133000,"Very comfortable, very pretty."
35683,3390,5.0,1484435810000,Very comfortable.  Bought for the chemo months.  I wear this under warmer hats and take the outer hat off during hot flashes.
35683,3390,5.0,1484435754000,Great for chemo patients.  Wish solid colors were available.
35683,3390,5.0,1484435583000,"Vibrant color, comfortable."
35889,20378,5.0,1571420673395,Ruby Kisses impresses me all the time and the prices cannot be beaten.
36128,4172,1.0,1570842447293,"this brow pencil does not leave visible marks on the skin. It's complete trash. The lines are super light if you can get anything visible to come out at all. Might do something for a fair skinned blond person, but if you are any darker than that you would DEF need to get it in black, though I'm not sure that would even help with this product because it doesn't seem to come out to begin with"
36259,23073,5.0,1519098144853,I've tried a lot of matte lipsticks and this one is the BEST.  The Latte Confession color is a bit darker and redder (I was hoping for a clay / pink) but it is an amazing product.  Stay power is wonderful even with drinking and eating.  I only need to reapply once after the initial application.  Pigmentation is strong also.  You truly get a great product for the value.  I purchased rose garden (the color is a bit brighter and neon pinker than I wanted) and just ordered innocent vixen too.  This is HUGE because I can never buy more than one of a lipstick because I don't truly love it.  Just a small note: it is a matte lipstick so it does dry my lips out a little.  I moisturize at night and I'm good to go.  It's also very easy to take off at the end of the day (no scrubbing or rubbing).
36530,3483,4.0,1582828394154,Not as shiny as the picture on the package would seem to indicate. I think even people who didn’t want to appear to be wearing “cosmetics“ could wear this and nobody would know. It’s not 100% matte but not shiny either. It’s also so faintly pigmented that it would only show on someone who had quite pale lips. I really like the subtle scent and it moisturizes fairly well. I was hoping for a tiny bit more tint.
36631,5410,5.0,1601940799539,"This smells so light and amazing omg. It smells strong in the bottle but don’t be wary! Once it’s on skin it’s just like soft roses in a garden, it tickles your nose softly and isn’t harsh I’m in love"
36741,2367,5.0,1597803150075,Clippers work great. My husband was able to trim his hair and beard with ease. Battery lasted decently & I love that it comes with a wide range of accessories.
37122,8250,4.0,1154048572000,"Overall the Trimmer is good but it is not designed keeping a traveler in mind!  First, the charger is quite big and very heavy.  Second, the charger is only for 110v electricity and will not work overseas without a stepdown converter.  Third, Philips could have provided a small box/carrying case to safely store the extra Mini-Trimmer.  Fourth, the soft carrying case will not protect the Trimmer from fall or heavy packing in a suitcase."
37461,1378,5.0,1580950385675,That the hair sheds
37628,14721,2.0,1518381923198,I think this smelled like old lady.  I regifted to an old person.
37948,3999,5.0,1475521667000,A tiny bit goes a long way with this.  It is light and protects my hair from heat blow dryer and curling iron.
37957,2563,5.0,1483382970000,"Nice long bristles, 1 1/2&#34; barrel, yep, just what I ordered. Works well on long, fine hair."
38274,2863,5.0,1668731505258,"This New Balance Unisex Grid Fleece Headband is super soft and stretchy.<br /><br />I like that it is contoured to fit well around my ears and forehead.  Great fabric that is soft and also breathable.  It has a slight pattern to it that looks great.  It is the perfect weight for colder weather without being bulky or uncomfortable.  Moisture wicking and antimicrobial treatment to keep it smelling great too!<br /><br />Quality product, by a quality company, at a very reasonable price.  Pick one up today!"
38385,2563,5.0,1387591298000,"This is a good tool, especially for the price.<br />As I was using it, one line of brush &#34;teeth&#34; flew out.<br />I noticed that as I turned the insulated black knob at the end, there was a wider than usual slot.  I turned the knob to line up that slot with the slot on the barrel where the line of teeth should go.  The line of teeth slipped in easily."
38579,8945,5.0,1469830575000,"I've purchased two different sets of these because after the one arrived, I tried it and loved the couple of decorations I made with clear acrylic.  I then painted the items with acrylic paint ( a red rose and a brown teddy bears) which came out perfect.  I did a red glitter heart design but added too much glitter in my acrylic (it came out nice but would be better with less glitter).  Ordered a second set which has different designs.  Very happy with purchase."
39901,99,5.0,1547402882733,"These are wonderful hair drying wraps--by far the nicest that I've tried (I've been using these types of wraps for years.) These are so plush and soft, but also very absorbent. I love the bright colors. My absolute favorite thing about them is that they are large enough to fit all my hair. My hair isn't terribly long--three inches or so past my shoulders, and it's of medium thickness, I would say. Generally, my hair is too long for the typical hair wrap and an inch or so peaks out at the end of the twist. Not with these! These hold all my hair and there is maybe an extra inch of material, so they can hold even longer hair! And because they are so much bigger than the typical ones I use, they don't pull my hair so tight, which can result in a weird kink in the hair around my face, especially my bangs.<br /><br />These don't completely dry your hair, but they do suck up a lot of the water. The longer you leave them on, the more they absorb. I usually only leave them on for ten minutes out of habit (see the weird kink in my hair the other kind leave). They are really nice!"
39901,3580,3.0,1527067673179,"I've never used a collagen supplement before so I wasn't sure what to expect. I've been using it for a couple weeks now and I can't say I've noticed a marked difference in my skin. Perhaps my skin was already wonderful. :)<br /><br />I will say for a supplement, this is one of the best tasting ones I've tried. I am always on the look out for new supplements and vitamins, etc. and I really like to try new things to promote skin quality, hair and nail growth, etc. Often the powders or pills or liquids are pretty tough to choke down. I tried a different collagen powder that made me gag so I was kind of worried about trying this.<br /><br />This is a liquid, but not too viscose. It's thicker than water but easily drinkable and quite tasty. It's a sweet orange flavor. The package says you can add it to smoothies, but I just drink it straight. It does need to stay refrigerated which could be annoying depending on the space available in your refrigerator.<br /><br />I would probably give it 4 stars for the taste, but the price is so high, and since I haven't noticed a difference I felt I had to knock one more star off. 99 dollars is a lot of money."
40481,12956,5.0,1504846360593,"I keep my nails well manicured but haven't bought any in ages. Most of mine have gone bad, not drying. My  DH told me to replace the bad ones with new.<br />This is so pretty over my favorite Robin's Egg Blue. Adds just a touch of glitter to it."
40524,12265,3.0,1627236546339,"I really like this a lot. It gives my eyebrows a very natural full look. However it is very flawed. The tip dries out quickly and it takes a long time to get it full and wet again. It seriously takes 20 minutes to do my brows with this. I wish it wasn’t like that because it’s perfect in every other way - stays in place, easy to remove…"
40562,2909,4.0,1621662534087,"I got these to give to my husband to try, as I don't think he has ever used a face scrub before. His skin isn't bad but everyone's skin could do with a little scrub every once in a while to brighten and freshen things up. I tested it out before giving it to him as i wanted to make sure these didn't have any off putting smells or texture. Scent wise, these are nice - not too overpowering, a gender neutral scent. I was expecting the typical masculine scent you find in men's skincare but I was pleasantly surprised that it is more gender neutral. After using the scrub my face felt clean. It isn't a super strong, gritty scrub but more on the gentler side. I think this could be a good scrub to use 3 times a week because it isn't super gritty but I would also rotate this with another face scrub that is grittier. This scrub didn't leave my skin with the softest, smoothest feeling afterwards like with some other scrubs but it isn't bad. This is a good one for someone that wants a gentler, less harsh scrub. Good ingredients."
40562,981,5.0,1612578834468,"It took me a while to try this out and I finally was able to. When I opened it, at first I thought the cream went bad. The texture just looked different. Usually face creams look smooth but this had almost a goopy look before even putting my finger into it and testing it out. I came here and noticed that everyone pretty much had the same experience and it wasn’t that my jar that went bad - so I figured it was safe to put on my skin.<br /><br />Upon applying, it is a bit tacky and sticky feeling but after rubbing it in to my skin and letting it settle, it fully absorbed into my skin. I loved the smell of this product. I thought it moisturized quite well without being too heavy or light. I wanted to try this cream because it uses lotus extract and other sprouts, which is just different from most of the western face cream products out there. I’m sure one day western products will catch up and do the same thing as Asian/Korean beauty products, as I have seen time and time again. I also paired this product with the serum from the same product line, and have been loving how my skin feels."
40598,756,5.0,1608595389660,"If you have never tried this, you will love it! I use to use the micro needle to my face and love the effects but mine got older and glad I find this set.<br />PROS<br />* nice set to gift to your friend/family<br />* micro needles are sharp and easy to roll on my face<br />* i love that the micro needle roller is packed in a sterilized bag<br />* easy to hold and glide on my face<br />* the pink jade roller rolls softly on my face. The smaller roller feels perfect on my eye areas. I love how it relaxes me. I like to put mine on the fridge for awhile so it feels colder on my skin and after I use it it feels good.<br /><br />NO CONS YET! I know this kind of stuff takes awhile before you can really see a difference on your skin. If you have never use anything like this give it at least 3 months to see a difference (6 months to really see how much your skin have improved). Make sure you read the instructions to know exactly what to do and not to do."
